beaconid, anchorId, time, rssi
b2,b827ebc26413,1633513224462,-53
b2,b827eb3ab224,1633513224497,-83
b2,b827ebdef939,1633513224955,-86
b2,b827ebd2aa10,1633513224961,-84
b2,b827eb259b99,1633513224964,-69
b2,b827ebfa82f0,1633513224967,-79
b2,b827ebc26413,1633513224969,-68
b2,b827ebd17612,1633513224977,-97
b2,b827eb3f8951,1633513224990,-84
b2,b827eb3ab224,1633513225004,-82
b2,b827eb0827cf,1633513225417,-70
b2,b827eb640a9c,1633513225441,-67
b2,b827eb527b42,1633513225453,-69
b2,b827ebed958b,1633513225457,-72
b2,b827eb5b744d,1633513225459,-74
b2,b827eb259b99,1633513225464,-82
b2,b827ebfa82f0,1633513225467,-81
b2,b827ebc26413,1633513225469,-65
b2,b827ebd17612,1633513225478,-85
b2,b827eb3f8951,1633513225491,-77
b2,b827eb0827cf,1633513225920,-59
b2,b827eb640a9c,1633513225942,-61
b2,b827ebdef939,1633513225956,-79
b2,b827eb527b42,1633513225957,-76
b2,b827ebed958b,1633513225959,-79
b2,b827eb5b744d,1633513225962,-57
b2,b827eb259b99,1633513225968,-82
b2,b827ebfa82f0,1633513225970,-81
b2,b827ebc26413,1633513225971,-71
b2,b827ebd17612,1633513225981,-86
b2,b827eb3f8951,1633513225993,-77
b2,b827eb3ab224,1633513226008,-75
b2,b827eb0827cf,1633513226427,-59
b2,b827eb640a9c,1633513226450,-74
b2,b827eb527b42,1633513226465,-77
b2,b827ebed958b,1633513226467,-67
b2,b827eb5b744d,1633513226469,-56
b2,b827eb259b99,1633513226475,-81
b2,b827ebc26413,1633513226479,-58
b2,b827ebd17612,1633513226488,-81
b2,b827eb3f8951,1633513226501,-77
b2,b827eb3ab224,1633513226516,-74
b2,b827eb0827cf,1633513226934,-74
b2,b827eb527b42,1633513226972,-62
b2,b827eb5b744d,1633513226976,-75
b2,b827eb259b99,1633513226983,-81
b2,b827ebc26413,1633513226986,-72
b2,b827eb3f8951,1633513227010,-77
b2,b827eb3ab224,1633513227023,-74
